state_name,geoid,name,report_date,last_update,confirmed,confirmed_rate,deaths,mortality_rate,case_fatality_rate,recovered
Illinois,17109,McDonough,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Illinois,17111,McHenry,2020-03-23,2020-03-23T23:19:34Z,12,0.03898774810015952,0,0,0,0
Illinois,17113,McLean,2020-03-23,2020-03-23T23:19:34Z,7,0.04041127128086411,1,0.005773038754409159,14.285714285714285,0
Illinois,17115,Macon,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Illinois,17117,Macoupin,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Illinois,17119,Madison,2020-03-23,2020-03-23T23:19:34Z,2,0.007528136409831746,0,0,0,0
Illinois,17121,Marion,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Illinois,17123,Marshall,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Illinois,17125,Mason,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Illinois,17127,Massac,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Illinois,17129,Menard,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Illinois,17131,Mercer,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Illinois,17133,Monroe,2020-03-23,2020-03-23T23:19:34Z,1,0.029467232437529467,0,0,0,0
Illinois,17135,Montgomery,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Illinois,17137,Morgan,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Illinois,17139,Moultrie,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Illinois,17141,Ogle,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Illinois,17143,Peoria,2020-03-23,2020-03-23T23:19:34Z,3,0.01626342410131029,0,0,0,0
Illinois,17145,Perry,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Illinois,17147,Piatt,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Illinois,17149,Pike,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Illinois,17151,Pope,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Illinois,17153,Pulaski,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Illinois,17155,Putnam,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Illinois,17157,Randolph,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Illinois,17159,Richland,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Illinois,17161,Rock Island,2020-03-23,2020-03-23T23:19:34Z,1,0.006883496816382722,0,0,0,0
Illinois,17163,St. Clair,2020-03-23,2020-03-23T23:19:34Z,4,0.015182397528305682,0,0,0,0
Illinois,17165,Saline,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Illinois,17167,Sangamon,2020-03-23,2020-03-23T23:19:34Z,4,0.020236667830275067,1,0.005059166957568767,25,0
Illinois,17169,Schuyler,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Illinois,17171,Scott,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Illinois,17173,Shelby,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Illinois,17175,Stark,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Illinois,17177,Stephenson,2020-03-23,2020-03-23T23:19:34Z,1,0.022010432945216034,0,0,0,0
Illinois,17179,Tazewell,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Illinois,17181,Union,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Illinois,17183,Vermilion,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Illinois,17185,Wabash,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Illinois,17187,Warren,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Illinois,17189,Washington,2020-03-23,2020-03-23T23:19:34Z,1,0.07064641469445426,0,0,0,0
Illinois,17191,Wayne,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Illinois,17193,White,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Illinois,17195,Whiteside,2020-03-23,2020-03-23T23:19:34Z,1,0.017731754025108164,0,0,0,0
Illinois,17197,Will,2020-03-23,2020-03-23T23:19:34Z,24,0.03484841664766944,1,0.00145201736031956,4.166666666666666,0
Illinois,17199,Williamson,2020-03-23,2020-03-23T23:19:34Z,1,0.014859061798838022,0,0,0,0
Illinois,17201,Winnebago,2020-03-23,2020-03-23T23:19:34Z,5,0.017471887732638185,0,0,0,0
Illinois,17203,Woodford,2020-03-23,2020-03-23T23:19:34Z,2,0.05152381688435479,0,0,0,0
Missouri,29001,Adair,2020-03-23,2020-03-23T23:19:34Z,2,0.07897334649555776,0,0,0,0
Missouri,29003,Andrew,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29005,Atchison,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29007,Audrain,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29009,Barry,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29011,Barton,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29013,Bates,2020-03-23,2020-03-23T23:19:34Z,1,0.061072431904238424,0,0,0,0
Missouri,29015,Benton,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29017,Bollinger,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29019,Boone,2020-03-23,2020-03-23T23:19:34Z,17,0.09630909554428801,1,0.005665240914369884,5.88235294117647,0
Missouri,29021,Buchanan,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29023,Butler,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29025,Caldwell,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29027,Callaway,2020-03-23,2020-03-23T23:19:34Z,1,0.02230151650312221,0,0,0,0
Missouri,29029,Camden,2020-03-23,2020-03-23T23:19:34Z,1,0.022174915735320204,0,0,0,0
Missouri,29031,Cape Girardeau,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29033,Carroll,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29035,Carter,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29037,Cass,2020-03-23,2020-03-23T23:19:34Z,6,0.05843510781277391,0,0,0,0
Missouri,29039,Cedar,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29041,Chariton,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29043,Christian,2020-03-23,2020-03-23T23:19:34Z,2,0.02373183031741323,0,0,0,0
Missouri,29045,Clark,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29047,Clay,2020-03-23,2020-03-23T23:19:34Z,3,0.012543693866969945,0,0,0,0
Missouri,29049,Clinton,2020-03-23,2020-03-23T23:19:34Z,1,0.04884004884004884,0,0,0,0
Missouri,29051,Cole,2020-03-23,2020-03-23T23:19:34Z,5,0.06515506906437321,0,0,0,0
Missouri,29053,Cooper,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29055,Crawford,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29057,Dade,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29059,Dallas,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29061,Daviess,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29063,DeKalb,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29065,Dent,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29067,Douglas,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29069,Dunklin,2020-03-23,2020-03-23T23:19:34Z,1,0.032864466938346264,0,0,0,0
Missouri,29071,Franklin,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29073,Gasconade,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29075,Gentry,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29077,Greene,2020-03-23,2020-03-23T23:19:34Z,17,0.05893998176327623,0,0,0,0
Missouri,29079,Grundy,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29081,Harrison,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29083,Henry,2020-03-23,2020-03-23T23:19:34Z,1,0.04594532506317482,0,0,0,0
Missouri,29085,Hickory,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29087,Holt,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29089,Howard,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29091,Howell,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29093,Iron,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29095,Jackson,2020-03-23,2020-03-23T23:19:34Z,10,0.01445080440402715,1,0.001445080440402715,10,0
Missouri,29097,Jasper,2020-03-23,2020-03-23T23:19:34Z,1,0.008386588168201412,0,0,0,0
Missouri,29099,Jefferson,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29101,Johnson,2020-03-23,2020-03-23T23:19:34Z,1,0.018625789267820225,0,0,0,0
Missouri,29103,Knox,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29105,Laclede,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29107,Lafayette,2020-03-23,2020-03-23T23:19:34Z,1,0.030685200527785454,0,0,0,0
Missouri,29109,Lawrence,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29111,Lewis,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29113,Lincoln,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29115,Linn,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29117,Livingston,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29119,McDonald,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29121,Macon,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29123,Madison,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29125,Maries,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29127,Marion,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29129,Mercer,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29131,Miller,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29133,Mississippi,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29135,Moniteau,2020-03-23,2020-03-23T23:19:34Z,1,0.06266449429753101,0,0,0,0
Missouri,29137,Monroe,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29139,Montgomery,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29141,Morgan,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29143,New Madrid,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29145,Newton,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29147,Nodaway,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29149,Oregon,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29151,Osage,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29153,Ozark,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29155,Pemiscot,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29157,Perry,2020-03-23,2020-03-23T23:19:34Z,1,0.052230230857620394,0,0,0,0
Missouri,29159,Pettis,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29161,Phelps,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29163,Pike,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29165,Platte,2020-03-23,2020-03-23T23:19:34Z,1,0.010118999433336032,0,0,0,0
Missouri,29167,Polk,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29169,Pulaski,2020-03-23,2020-03-23T23:19:34Z,1,0.019014660303093685,0,0,0,0
Missouri,29171,Putnam,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29173,Ralls,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29175,Randolph,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29177,Ray,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29179,Reynolds,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29181,Ripley,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29183,St. Charles,2020-03-23,2020-03-23T23:19:34Z,4,0.010256804748900597,0,0,0,0
Missouri,29185,St. Clair,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29186,Ste. Genevieve,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29187,St. Francois,2020-03-23,2020-03-23T23:19:34Z,1,0.015073407494498207,0,0,0,0
Missouri,29189,St. Louis,2020-03-23,2020-03-23T23:19:34Z,69,0.06909092365553067,1,0.0010013177341381258,1.4492753623188406,0
Missouri,29195,Saline,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29197,Schuyler,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29199,Scotland,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29201,Scott,2020-03-23,2020-03-23T23:19:34Z,1,0.025820444628056494,0,0,0,0
Missouri,29203,Shannon,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29205,Shelby,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29207,Stoddard,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29209,Stone,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29211,Sullivan,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29213,Taney,2020-03-23,2020-03-23T23:19:34Z,1,0.01827485380116959,0,0,0,0
Missouri,29215,Texas,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29217,Vernon,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29219,Warren,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29221,Washington,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29223,Wayne,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29225,Webster,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29227,Worth,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29229,Wright,2020-03-23,2020-03-23T23:19:34Z,0,0,0,0,NaN,0
Missouri,29510,St. Louis City,2020-03-23,2020-03-23T23:19:34Z,15,0.04818921011459394,1,0.0032126140076395963,6.666666666666667,0
Missouri,NA,Kansas City,2020-03-23,2020-03-23T23:19:34Z,17,NA,0,NA,0,0
Illinois,NA,Unassigned,2020-03-23,2020-03-23T23:19:34Z,63,NA,0,NA,0,0
Missouri,NA,Unassigned,2020-03-23,2020-03-23T23:19:34Z,4,NA,0,NA,0,0
Illinois,17001,Adams,2020-03-24,2020-03-24T23:37:31Z,1,0.015054119559817544,0,0,0,0
Illinois,17003,Alexander,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17005,Bond,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17007,Boone,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17009,Brown,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17011,Bureau,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17013,Calhoun,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17015,Carroll,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17017,Cass,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17019,Champaign,2020-03-24,2020-03-24T23:37:31Z,4,0.019097819029066883,0,0,0,0
Illinois,17021,Christian,2020-03-24,2020-03-24T23:37:31Z,1,0.03009238361770636,0,0,0,0
Illinois,17023,Clark,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17025,Clay,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17027,Clinton,2020-03-24,2020-03-24T23:37:31Z,3,0.07972786223025406,0,0,0,0
Illinois,17029,Coles,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17031,Cook,2020-03-24,2020-03-24T23:37:31Z,1194,0.22857278502155268,9,0.0017229104398609496,0.7537688442211055,0
Illinois,17033,Crawford,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17035,Cumberland,2020-03-24,2020-03-24T23:37:31Z,1,0.09203865623561897,0,0,0,0
Illinois,17037,DeKalb,2020-03-24,2020-03-24T23:37:31Z,1,0.009596928982725527,0,0,0,0
Illinois,17039,De Witt,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17041,Douglas,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17043,DuPage,2020-03-24,2020-03-24T23:37:31Z,103,0.11054550450070459,0,0,0,0
Illinois,17045,Edgar,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17047,Edwards,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17049,Effingham,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17051,Fayette,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17053,Ford,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17055,Franklin,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17057,Fulton,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17059,Gallatin,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17061,Greene,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17063,Grundy,2020-03-24,2020-03-24T23:37:31Z,1,0.019798451761072283,0,0,0,0
Illinois,17065,Hamilton,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17067,Hancock,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17069,Hardin,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17071,Henderson,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17073,Henry,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17075,Iroquois,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17077,Jackson,2020-03-24,2020-03-24T23:37:31Z,1,0.017079127598162283,0,0,0,0
Illinois,17079,Jasper,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17081,Jefferson,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17083,Jersey,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17085,Jo Daviess,2020-03-24,2020-03-24T23:37:31Z,1,0.045800128240359075,0,0,0,0
Illinois,17087,Johnson,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17089,Kane,2020-03-24,2020-03-24T23:37:31Z,24,0.04521144829223173,0,0,0,0
Illinois,17091,Kankakee,2020-03-24,2020-03-24T23:37:31Z,4,0.03601624332573991,0,0,0,0
Illinois,17093,Kendall,2020-03-24,2020-03-24T23:37:31Z,4,0.03209603132572657,0,0,0,0
Illinois,17095,Knox,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17097,Lake,2020-03-24,2020-03-24T23:37:31Z,111,0.15775583092554352,0,0,0,0
Illinois,17099,LaSalle,2020-03-24,2020-03-24T23:37:31Z,3,0.027173666905191077,0,0,0,0
Illinois,17101,Lawrence,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17103,Lee,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17105,Livingston,2020-03-24,2020-03-24T23:37:31Z,1,0.02753000770840216,0,0,0,0
Illinois,17107,Logan,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17109,McDonough,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17111,McHenry,2020-03-24,2020-03-24T23:37:31Z,14,0.04548570611685278,0,0,0,0
Illinois,17113,McLean,2020-03-24,2020-03-24T23:37:31Z,7,0.04041127128086411,1,0.005773038754409159,14.285714285714285,0
Illinois,17115,Macon,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17117,Macoupin,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17119,Madison,2020-03-24,2020-03-24T23:37:31Z,2,0.007528136409831746,0,0,0,0
Illinois,17121,Marion,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17123,Marshall,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17125,Mason,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17127,Massac,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17129,Menard,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17131,Mercer,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17133,Monroe,2020-03-24,2020-03-24T23:37:31Z,1,0.029467232437529467,0,0,0,0
Illinois,17135,Montgomery,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17137,Morgan,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17139,Moultrie,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17141,Ogle,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17143,Peoria,2020-03-24,2020-03-24T23:37:31Z,3,0.01626342410131029,0,0,0,0
Illinois,17145,Perry,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17147,Piatt,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17149,Pike,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17151,Pope,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17153,Pulaski,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17155,Putnam,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17157,Randolph,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17159,Richland,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17161,Rock Island,2020-03-24,2020-03-24T23:37:31Z,1,0.006883496816382722,0,0,0,0
Illinois,17163,St. Clair,2020-03-24,2020-03-24T23:37:31Z,7,0.026569195674534946,0,0,0,0
Illinois,17165,Saline,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17167,Sangamon,2020-03-24,2020-03-24T23:37:31Z,5,0.02529583478784383,1,0.005059166957568767,20,0
Illinois,17169,Schuyler,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17171,Scott,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17173,Shelby,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17175,Stark,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17177,Stephenson,2020-03-24,2020-03-24T23:37:31Z,1,0.022010432945216034,0,0,0,0
Illinois,17179,Tazewell,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17181,Union,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17183,Vermilion,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17185,Wabash,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17187,Warren,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17189,Washington,2020-03-24,2020-03-24T23:37:31Z,1,0.07064641469445426,0,0,0,0
Illinois,17191,Wayne,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17193,White,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17195,Whiteside,2020-03-24,2020-03-24T23:37:31Z,1,0.017731754025108164,0,0,0,0
Illinois,17197,Will,2020-03-24,2020-03-24T23:37:31Z,28,0.040656486088947674,1,0.00145201736031956,3.571428571428571,0
Illinois,17199,Williamson,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Illinois,17201,Winnebago,2020-03-24,2020-03-24T23:37:31Z,5,0.017471887732638185,0,0,0,0
Illinois,17203,Woodford,2020-03-24,2020-03-24T23:37:31Z,3,0.07728572532653219,0,0,0,0
Missouri,29001,Adair,2020-03-24,2020-03-24T23:37:31Z,1,0.03948667324777888,0,0,0,0
Missouri,29003,Andrew,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Missouri,29005,Atchison,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Missouri,29007,Audrain,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Missouri,29009,Barry,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
Missouri,29011,Barton,2020-03-24,2020-03-24T23:37:31Z,0,0,0,0,NaN,0
