report_date,geoid,county,state,confirmed,confirmed_rate,new_confirmed,confirmed_avg,deaths,mortality_rate,new_deaths,deaths_avg,case_fatality_rate
2020-03-08,29219,Warren,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-08,29510,St. Louis City,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-09,17005,Bond,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-09,17013,Calhoun,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-09,17027,Clinton,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-09,17083,Jersey,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-09,17117,Macoupin,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-09,17119,Madison,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-09,17133,Monroe,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-09,17163,St. Clair,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-09,29071,Franklin,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-09,29099,Jefferson,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-09,29113,Lincoln,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-09,29183,St. Charles,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-09,29189,St. Louis,Missouri,1,0.0010013177341381258,0,0.14285714285714285,0,0,0,0,0
2020-03-09,29219,Warren,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-09,29510,St. Louis City,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-10,17005,Bond,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-10,17013,Calhoun,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-10,17027,Clinton,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-10,17083,Jersey,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-10,17117,Macoupin,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-10,17119,Madison,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-10,17133,Monroe,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-10,17163,St. Clair,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-10,29071,Franklin,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-10,29099,Jefferson,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-10,29113,Lincoln,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-10,29183,St. Charles,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-10,29189,St. Louis,Missouri,1,0.0010013177341381258,0,0.14285714285714285,0,0,0,0,0
2020-03-10,29219,Warren,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-10,29510,St. Louis City,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-11,17005,Bond,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-11,17013,Calhoun,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-11,17027,Clinton,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-11,17083,Jersey,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-11,17117,Macoupin,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-11,17119,Madison,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-11,17133,Monroe,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-11,17163,St. Clair,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-11,29071,Franklin,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-11,29099,Jefferson,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-11,29113,Lincoln,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-11,29183,St. Charles,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-11,29189,St. Louis,Missouri,1,0.0010013177341381258,0,0.14285714285714285,0,0,0,0,0
2020-03-11,29219,Warren,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-11,29510,St. Louis City,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-12,17005,Bond,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-12,17013,Calhoun,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-12,17027,Clinton,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-12,17083,Jersey,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-12,17117,Macoupin,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-12,17119,Madison,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-12,17133,Monroe,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-12,17163,St. Clair,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-12,29071,Franklin,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-12,29099,Jefferson,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-12,29113,Lincoln,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-12,29183,St. Charles,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-12,29189,St. Louis,Missouri,1,0.0010013177341381258,0,0.14285714285714285,0,0,0,0,0
2020-03-12,29219,Warren,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-12,29510,St. Louis City,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-13,17005,Bond,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-13,17013,Calhoun,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-13,17027,Clinton,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-13,17083,Jersey,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-13,17117,Macoupin,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-13,17119,Madison,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-13,17133,Monroe,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-13,17163,St. Clair,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-13,29071,Franklin,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-13,29099,Jefferson,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-13,29113,Lincoln,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-13,29183,St. Charles,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-13,29189,St. Louis,Missouri,2,0.0020026354682762515,1,0.2857142857142857,0,0,0,0,0
2020-03-13,29219,Warren,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-13,29510,St. Louis City,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-14,17005,Bond,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-14,17013,Calhoun,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-14,17027,Clinton,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-14,17083,Jersey,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-14,17117,Macoupin,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-14,17119,Madison,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-14,17133,Monroe,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-14,17163,St. Clair,Illinois,2,0.007591198764152841,2,0.2857142857142857,0,0,0,0,0
2020-03-14,29071,Franklin,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-14,29099,Jefferson,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-14,29113,Lincoln,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-14,29183,St. Charles,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-14,29189,St. Louis,Missouri,2,0.0020026354682762515,0,0.14285714285714285,0,0,0,0,0
2020-03-14,29219,Warren,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-14,29510,St. Louis City,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-15,17005,Bond,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-15,17013,Calhoun,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-15,17027,Clinton,Illinois,1,0.026575954076751354,1,0.14285714285714285,0,0,0,0,0
2020-03-15,17083,Jersey,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-15,17117,Macoupin,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-15,17119,Madison,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-15,17133,Monroe,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-15,17163,St. Clair,Illinois,2,0.007591198764152841,0,0.2857142857142857,0,0,0,0,0
2020-03-15,29071,Franklin,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-15,29099,Jefferson,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-15,29113,Lincoln,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-15,29183,St. Charles,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-15,29189,St. Louis,Missouri,2,0.0020026354682762515,0,0.14285714285714285,0,0,0,0,0
2020-03-15,29219,Warren,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-15,29510,St. Louis City,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-16,17005,Bond,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-16,17013,Calhoun,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-16,17027,Clinton,Illinois,1,0.026575954076751354,0,0.14285714285714285,0,0,0,0,0
2020-03-16,17083,Jersey,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-16,17117,Macoupin,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-16,17119,Madison,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-16,17133,Monroe,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-16,17163,St. Clair,Illinois,2,0.007591198764152841,0,0.2857142857142857,0,0,0,0,0
2020-03-16,29071,Franklin,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-16,29099,Jefferson,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-16,29113,Lincoln,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-16,29183,St. Charles,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-16,29189,St. Louis,Missouri,4,0.004005270936552503,2,0.42857142857142855,0,0,0,0,0
2020-03-16,29219,Warren,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-16,29510,St. Louis City,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-17,17005,Bond,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-17,17013,Calhoun,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-17,17027,Clinton,Illinois,2,0.05315190815350271,1,0.2857142857142857,0,0,0,0,0
2020-03-17,17083,Jersey,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-17,17117,Macoupin,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-17,17119,Madison,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-17,17133,Monroe,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-17,17163,St. Clair,Illinois,2,0.007591198764152841,0,0.2857142857142857,0,0,0,0,0
2020-03-17,29071,Franklin,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-17,29099,Jefferson,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-17,29113,Lincoln,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-17,29183,St. Charles,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-17,29189,St. Louis,Missouri,5,0.005006588670690628,1,0.5714285714285714,0,0,0,0,0
2020-03-17,29219,Warren,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-17,29510,St. Louis City,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-18,17005,Bond,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-18,17013,Calhoun,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-18,17027,Clinton,Illinois,3,0.07972786223025406,1,0.42857142857142855,0,0,0,0,0
2020-03-18,17083,Jersey,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-18,17117,Macoupin,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-18,17119,Madison,Illinois,1,0.003764068204915873,1,0.14285714285714285,0,0,0,0,0
2020-03-18,17133,Monroe,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-18,17163,St. Clair,Illinois,3,0.011386798146229261,1,0.42857142857142855,0,0,0,0,0
2020-03-18,29071,Franklin,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-18,29099,Jefferson,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-18,29113,Lincoln,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-18,29183,St. Charles,Missouri,1,0.0025642011872251493,1,0.14285714285714285,0,0,0,0,0
2020-03-18,29189,St. Louis,Missouri,6,0.006007906404828754,1,0.7142857142857143,0,0,0,0,0
2020-03-18,29219,Warren,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-18,29510,St. Louis City,Missouri,1,0.0032126140076395963,1,0.14285714285714285,0,0,0,0,0
2020-03-19,17005,Bond,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-19,17013,Calhoun,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-19,17027,Clinton,Illinois,3,0.07972786223025406,0,0.42857142857142855,0,0,0,0,0
2020-03-19,17083,Jersey,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-19,17117,Macoupin,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-19,17119,Madison,Illinois,1,0.003764068204915873,0,0.14285714285714285,0,0,0,0,0
2020-03-19,17133,Monroe,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-19,17163,St. Clair,Illinois,3,0.011386798146229261,0,0.42857142857142855,0,0,0,0,0
2020-03-19,29071,Franklin,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-19,29099,Jefferson,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-19,29113,Lincoln,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-19,29183,St. Charles,Missouri,1,0.0025642011872251493,0,0.14285714285714285,0,0,0,0,0
2020-03-19,29189,St. Louis,Missouri,10,0.010013177341381256,4,1.2857142857142858,0,0,0,0,0
2020-03-19,29219,Warren,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-19,29510,St. Louis City,Missouri,5,0.01606307003819798,4,0.7142857142857143,0,0,0,0,0
2020-03-20,17005,Bond,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-20,17013,Calhoun,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-20,17027,Clinton,Illinois,3,0.07972786223025406,0,0.42857142857142855,0,0,0,0,0
2020-03-20,17083,Jersey,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-20,17117,Macoupin,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-20,17119,Madison,Illinois,1,0.003764068204915873,0,0.14285714285714285,0,0,0,0,0
2020-03-20,17133,Monroe,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-20,17163,St. Clair,Illinois,3,0.011386798146229261,0,0.42857142857142855,0,0,0,0,0
2020-03-20,29071,Franklin,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-20,29099,Jefferson,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-20,29113,Lincoln,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-20,29183,St. Charles,Missouri,3,0.00769260356167545,2,0.42857142857142855,0,0,0,0,0
2020-03-20,29189,St. Louis,Missouri,13,0.013017130543795635,3,1.5714285714285714,1,0.0010013177341381258,1,0.14285714285714285,7.6923076923076925
2020-03-20,29219,Warren,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-20,29510,St. Louis City,Missouri,6,0.019275684045837575,1,0.8571428571428571,0,0,0,0,0
2020-03-21,17005,Bond,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-21,17013,Calhoun,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-21,17027,Clinton,Illinois,3,0.07972786223025406,0,0.42857142857142855,0,0,0,0,0
2020-03-21,17083,Jersey,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-21,17117,Macoupin,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-21,17119,Madison,Illinois,2,0.007528136409831746,1,0.2857142857142857,0,0,0,0,0
2020-03-21,17133,Monroe,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-21,17163,St. Clair,Illinois,3,0.011386798146229261,0,0.14285714285714285,0,0,0,0,0
2020-03-21,29071,Franklin,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-21,29099,Jefferson,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-21,29113,Lincoln,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-21,29183,St. Charles,Missouri,3,0.00769260356167545,0,0.42857142857142855,0,0,0,0,0
2020-03-21,29189,St. Louis,Missouri,22,0.022028990151038767,9,2.857142857142857,1,0.0010013177341381258,0,0.14285714285714285,4.545454545454546
2020-03-21,29219,Warren,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-21,29510,St. Louis City,Missouri,10,0.03212614007639596,4,1.4285714285714286,0,0,0,0,0
2020-03-22,17005,Bond,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-22,17013,Calhoun,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-22,17027,Clinton,Illinois,3,0.07972786223025406,0,0.2857142857142857,0,0,0,0,0
2020-03-22,17083,Jersey,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-22,17117,Macoupin,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-22,17119,Madison,Illinois,2,0.007528136409831746,0,0.2857142857142857,0,0,0,0,0
2020-03-22,17133,Monroe,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-22,17163,St. Clair,Illinois,3,0.011386798146229261,0,0.14285714285714285,0,0,0,0,0
2020-03-22,29071,Franklin,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-22,29099,Jefferson,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-22,29113,Lincoln,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-22,29183,St. Charles,Missouri,3,0.00769260356167545,0,0.42857142857142855,0,0,0,0,0
2020-03-22,29189,St. Louis,Missouri,55,0.055072475377596915,33,7.571428571428571,1,0.0010013177341381258,0,0.14285714285714285,1.8181818181818181
2020-03-22,29219,Warren,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-22,29510,St. Louis City,Missouri,14,0.04497659610695434,4,2,0,0,0,0,0
2020-03-23,17005,Bond,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-23,17013,Calhoun,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-23,17027,Clinton,Illinois,3,0.07972786223025406,0,0.2857142857142857,0,0,0,0,0
2020-03-23,17083,Jersey,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-23,17117,Macoupin,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-23,17119,Madison,Illinois,3,0.01129220461474762,1,0.42857142857142855,0,0,0,0,0
2020-03-23,17133,Monroe,Illinois,1,0.029467232437529467,1,0.14285714285714285,0,0,0,0,0
2020-03-23,17163,St. Clair,Illinois,4,0.015182397528305682,1,0.2857142857142857,0,0,0,0,0
2020-03-23,29071,Franklin,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-23,29099,Jefferson,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-23,29113,Lincoln,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-23,29183,St. Charles,Missouri,4,0.010256804748900597,1,0.5714285714285714,0,0,0,0,0
2020-03-23,29189,St. Louis,Missouri,68,0.06808960592139254,13,9.142857142857142,1,0.0010013177341381258,0,0.14285714285714285,1.4705882352941175
2020-03-23,29219,Warren,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-23,29510,St. Louis City,Missouri,15,0.04818921011459394,1,2.142857142857143,1,0.0032126140076395963,1,0.14285714285714285,6.666666666666667
2020-03-24,17005,Bond,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-24,17013,Calhoun,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-24,17027,Clinton,Illinois,3,0.07972786223025406,0,0.14285714285714285,0,0,0,0,0
2020-03-24,17083,Jersey,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-24,17117,Macoupin,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-24,17119,Madison,Illinois,3,0.01129220461474762,0,0.42857142857142855,0,0,0,0,0
2020-03-24,17133,Monroe,Illinois,1,0.029467232437529467,0,0.14285714285714285,0,0,0,0,0
2020-03-24,17163,St. Clair,Illinois,7,0.026569195674534946,3,0.7142857142857143,0,0,0,0,0
2020-03-24,29071,Franklin,Missouri,1,0.009729424699117542,1,0.14285714285714285,0,0,0,0,0
2020-03-24,29099,Jefferson,Missouri,4,0.017912960922875747,4,0.5714285714285714,0,0,0,0,0
2020-03-24,29113,Lincoln,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-24,29183,St. Charles,Missouri,4,0.010256804748900597,0,0.5714285714285714,0,0,0,0,0
2020-03-24,29189,St. Louis,Missouri,68,0.06808960592139254,0,9,1,0.0010013177341381258,0,0.14285714285714285,1.4705882352941175
2020-03-24,29219,Warren,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-24,29510,St. Louis City,Missouri,15,0.04818921011459394,0,2.142857142857143,1,0.0032126140076395963,0,0.14285714285714285,6.666666666666667
2020-03-25,17005,Bond,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-25,17013,Calhoun,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-25,17027,Clinton,Illinois,4,0.10630381630700542,1,0.14285714285714285,0,0,0,0,0
2020-03-25,17083,Jersey,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-25,17117,Macoupin,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-25,17119,Madison,Illinois,3,0.01129220461474762,0,0.2857142857142857,0,0,0,0,0
2020-03-25,17133,Monroe,Illinois,2,0.058934464875058934,1,0.2857142857142857,0,0,0,0,0
2020-03-25,17163,St. Clair,Illinois,7,0.026569195674534946,0,0.5714285714285714,0,0,0,0,0
2020-03-25,29071,Franklin,Missouri,3,0.029188274097352623,2,0.42857142857142855,0,0,0,0,0
2020-03-25,29099,Jefferson,Missouri,5,0.02239120115359468,1,0.7142857142857143,0,0,0,0,0
2020-03-25,29113,Lincoln,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-25,29183,St. Charles,Missouri,18,0.0461556213700527,14,2.4285714285714284,1,0.0025642011872251493,1,0.14285714285714285,5.555555555555555
2020-03-25,29189,St. Louis,Missouri,129,0.1291699877038182,61,17.571428571428573,1,0.0010013177341381258,0,0.14285714285714285,0.7751937984496124
2020-03-25,29219,Warren,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-25,29510,St. Louis City,Missouri,53,0.17026854240489858,38,7.428571428571429,1,0.0032126140076395963,0,0.14285714285714285,1.8867924528301887
2020-03-26,17005,Bond,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-26,17013,Calhoun,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-26,17027,Clinton,Illinois,5,0.13287977038375678,1,0.2857142857142857,0,0,0,0,0
2020-03-26,17083,Jersey,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-26,17117,Macoupin,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-26,17119,Madison,Illinois,6,0.02258440922949524,3,0.7142857142857143,0,0,0,0,0
2020-03-26,17133,Monroe,Illinois,3,0.0884016973125884,1,0.42857142857142855,0,0,0,0,0
2020-03-26,17163,St. Clair,Illinois,13,0.04934279196699347,6,1.4285714285714286,0,0,0,0,0
2020-03-26,29071,Franklin,Missouri,4,0.03891769879647017,1,0.5714285714285714,0,0,0,0,0
2020-03-26,29099,Jefferson,Missouri,10,0.04478240230718936,5,1.4285714285714286,0,0,0,0,0
2020-03-26,29113,Lincoln,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-26,29183,St. Charles,Missouri,22,0.05641242611895329,4,3,1,0.0025642011872251493,0,0.14285714285714285,4.545454545454546
2020-03-26,29189,St. Louis,Missouri,173,0.17322796800589577,44,23.285714285714285,1,0.0010013177341381258,0,0.14285714285714285,0.5780346820809248
2020-03-26,29219,Warren,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-26,29510,St. Louis City,Missouri,69,0.22167036652713215,16,9.142857142857142,1,0.0032126140076395963,0,0.14285714285714285,1.4492753623188406
2020-03-27,17005,Bond,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-27,17013,Calhoun,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-27,17027,Clinton,Illinois,5,0.13287977038375678,0,0.2857142857142857,0,0,0,0,0
2020-03-27,17083,Jersey,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-27,17117,Macoupin,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-27,17119,Madison,Illinois,8,0.030112545639326985,2,1,0,0,0,0,0
2020-03-27,17133,Monroe,Illinois,3,0.0884016973125884,0,0.42857142857142855,0,0,0,0,0
2020-03-27,17163,St. Clair,Illinois,15,0.056933990731146314,2,1.7142857142857142,1,0.0037955993820764206,1,0.14285714285714285,6.666666666666667
2020-03-27,29071,Franklin,Missouri,4,0.03891769879647017,0,0.5714285714285714,0,0,0,0,0
2020-03-27,29099,Jefferson,Missouri,15,0.06717360346078405,5,2.142857142857143,0,0,0,0,0
2020-03-27,29113,Lincoln,Missouri,2,0.03599517664632939,2,0.2857142857142857,0,0,0,0,0
2020-03-27,29183,St. Charles,Missouri,32,0.08205443799120478,10,4.142857142857143,1,0.0025642011872251493,0,0.14285714285714285,3.125
2020-03-27,29189,St. Louis,Missouri,247,0.24732548033211707,74,33.42857142857143,2,0.0020026354682762515,1,0.14285714285714285,0.8097165991902834
2020-03-27,29219,Warren,Missouri,0,0,0,0,0,0,0,0,NaN
2020-03-27,29510,St. Louis City,Missouri,72,0.23130820855005094,3,9.428571428571429,1,0.0032126140076395963,0,0.14285714285714285,1.3888888888888888
2020-03-28,17005,Bond,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-28,17013,Calhoun,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-28,17027,Clinton,Illinois,5,0.13287977038375678,0,0.2857142857142857,0,0,0,0,0
2020-03-28,17083,Jersey,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-28,17117,Macoupin,Illinois,0,0,0,0,0,0,0,0,NaN
2020-03-28,17119,Madison,Illinois,10,0.037640682049158734,2,1.1428571428571428,0,0,0,0,0
2020-03-28,17133,Monroe,Illinois,3,0.0884016973125884,0,0.42857142857142855,0,0,0,0,0
2020-03-28,17163,St. Clair,Illinois,18,0.06832078887737557,3,2.142857142857143,1,0.0037955993820764206,0,0.14285714285714285,5.555555555555555
2020-03-28,29071,Franklin,Missouri,6,0.058376548194705245,2,0.8571428571428571,0,0,0,0,0
2020-03-28,29099,Jefferson,Missouri,17,0.076130083922221925,2,2.4285714285714284,0,0,0,0,0
2020-03-28,29113,Lincoln,Missouri,2,0.03599517664632939,0,0.2857142857142857,0,0,0,0,0
2020-03-28,29183,St. Charles,Missouri,37,0.09487544392733054,5,4.857142857142857,2,0.005128402374450299,1,0.2857142857142857,5.405405405405405
2020-03-28,29189,St. Louis,Missouri,313,0.3134124507852334,66,41.57142857142857,2,0.0020026354682762515,0,0.14285714285714285,0.6389776357827476
2020-03-28,29219,Warren,Missouri,1,0.029491565412292087,1,0.14285714285714285,0,0,0,0,0
2020-03-28,29510,St. Louis City,Missouri,93,0.2987731027104824,21,11.857142857142858,1,0.0032126140076395963,0,0.14285714285714285,1.0752688172043012
2020-03-29,17005,Bond,Illinois,1,0.059837242699856394,1,0.14285714285714285,0,0,0,0,0
2020-03-29,17013,Calhoun,Illinois,0,0,0,0,0,0,0,0,NaN
