report_date,geoid,county,state,last_update,confirmed,confirmed_rate,new_confirmed,confirmed_avg,deaths,mortality_rate,new_deaths,deaths_avg,case_fatality_rate
2020-02-03,29511,Kansas City,Missouri,2020-04-14 00:00:01,0,0,0,0,0,0,0,0,NaN
2020-02-04,20091,Johnson,Kansas,2020-04-14 00:00:01,0,0,0,0,0,0,0,0,NaN
2020-02-04,20103,Leavenworth,Kansas,2020-04-14 00:00:01,0,0,0,0,0,0,0,0,NaN
2020-02-04,20107,Linn,Kansas,2020-04-14 00:00:01,0,0,0,0,0,0,0,0,NaN
2020-02-04,20121,Miami,Kansas,2020-04-14 00:00:01,0,0,0,0,0,0,0,0,NaN
2020-02-04,20209,Wyandotte,Kansas,2020-04-14 00:00:01,0,0,0,0,0,0,0,0,NaN
2020-02-04,29013,Bates,Missouri,2020-04-14 00:00:01,0,0,0,0,0,0,0,0,NaN
2020-02-04,29025,Caldwell,Missouri,2020-04-14 00:00:01,0,0,0,0,0,0,0,0,NaN
2020-02-04,29037,Cass,Missouri,2020-04-14 00:00:01,0,0,0,0,0,0,0,0,NaN
2020-02-04,29047,Clay,Missouri,2020-04-14 00:00:01,0,0,0,0,0,0,0,0,NaN
2020-02-04,29049,Clinton,Missouri,2020-04-14 00:00:01,0,0,0,0,0,0,0,0,NaN
2020-02-04,29095,Jackson,Missouri,2020-04-14 00:00:01,0,0,0,0,0,0,0,0,NaN
2020-02-04,29107,Lafayette,Missouri,2020-04-14 00:00:01,0,0,0,0,0,0,0,0,NaN
2020-02-04,29165,Platte,Missouri,2020-04-14 00:00:01,0,0,0,0,0,0,0,0,NaN
2020-02-04,29177,Ray,Missouri,2020-04-14 00:00:01,0,0,0,0,0,0,0,0,NaN
2020-02-04,29511,Kansas City,Missouri,2020-04-14 00:00:01,0,0,0,0,0,0,0,0,NaN
2020-02-05,20091,Johnson,Kansas,2020-04-14 00:00:01,0,0,0,0,0,0,0,0,NaN
2020-02-05,20103,Leavenworth,Kansas,2020-04-14 00:00:01,0,0,0,0,0,0,0,0,NaN
2020-02-05,20107,Linn,Kansas,2020-04-14 00:00:01,0,0,0,0,0,0,0,0,NaN
2020-02-05,20121,Miami,Kansas,2020-04-14 00:00:01,0,0,0,0,0,0,0,0,NaN
2020-02-05,20209,Wyandotte,Kansas,2020-04-14 00:00:01,0,0,0,0,0,0,0,0,NaN
2020-02-05,29013,Bates,Missouri,2020-04-14 00:00:01,0,0,0,0,0,0,0,0,NaN
2020-02-05,29025,Caldwell,Missouri,2020-04-14 00:00:01,0,0,0,0,0,0,0,0,NaN
2020-02-05,29037,Cass,Missouri,2020-04-14 00:00:01,0,0,0,0,0,0,0,0,NaN
2020-02-05,29047,Clay,Missouri,2020-04-14 00:00:01,0,0,0,0,0,0,0,0,NaN
2020-02-05,29049,Clinton,Missouri,2020-04-14 00:00:01,0,0,0,0,0,0,0,0,NaN
2020-02-05,29095,Jackson,Missouri,2020-04-14 00:00:01,0,0,0,0,0,0,0,0,NaN
2020-02-05,29107,Lafayette,Missouri,2020-04-14 00:00:01,0,0,0,0,0,0,0,0,NaN
2020-02-05,29165,Platte,Missouri,2020-04-14 00:00:01,0,0,0,0,0,0,0,0,NaN
2020-02-05,29177,Ray,Missouri,2020-04-14 00:00:01,0,0,0,0,0,0,0,0,NaN
2020-02-05,29511,Kansas City,Missouri,2020-04-14 00:00:01,0,0,0,0,0,0,0,0,NaN
2020-02-06,20091,Johnson,Kansas,2020-04-14 00:00:01,0,0,0,0,0,0,0,0,NaN
